OBJECTID,State Abbreviation,State FIPS Code,County FIPS Code,State and County FIPS Code,Tract FIPS Code,Block Group FIPS Code,FIPS Code,2022 Total Population,Persons per square mile,Area in square miles,2020 Total Population,2020 Population Density,Sum Planning Existing Land Use Code,Summarized Area in Square Miles,Count of Polygons,JOIN ID,Area in Square Miles,Count of Points,Percent Neutral Ground
397,WA,53,33,53033,9400,3,530330094003,1411,14110,0.1,1266,12660,1406,0.06258089,470,397,0.09876598,1,7.67164743
398,WA,53,33,53033,9400,4,530330094004,1405,7025,0.2,1369,6845,2244,0.06769085,421,398,0.19889926,1,5.24295722
399,WA,53,33,53033,9400,5,530330094005,1289,11718.2,0.11,1227,11154.5,1323,0.06344488,347,399,0.10515883,3,10.67270224
400,WA,53,33,53033,9500,1,530330095001,1715,6351.9,0.27,1704,6311.1,1272.422253,0.17052369,688,400,0.26585023,2,16.5911162
401,WA,53,33,53033,9500,2,530330095002,1936,6453.3,0.3,1861,6203.3,2525,0.17352157,716,401,0.2988011,5,14.0140059
402,WA,53,33,53033,9500,3,530330095003,1496,5753.8,0.26,1435,5519.2,917.1475245,0.19049919,566,402,0.26155094,2,13.02682377
403,WA,53,33,53033,9500,4,530330095004,1769,9827.8,0.18,1747,9705.6,1427,0.11871504,464,403,0.1767177,0,12.83812971
404,WA,53,33,53033,9600,1,530330096001,1530,7650,0.2,1523,7615,2482.99066,0.13298618,524,404,0.19733912,3,20.90950987
405,WA,53,33,53033,9600,2,530330096002,1524,6096,0.25,1426,5704,1924.508971,0.18840573,427,405,0.25185085,2,25.77916741
406,WA,53,33,53033,9600,3,530330096003,1481,9256.3,0.16,1461,9131.3,1520.009918,0.10912833,535,406,0.16190093,0,4.61568478
407,WA,53,33,53033,9600,4,530330096004,1493,12441.7,0.12,1437,11975,864,0.07114475,434,407,0.12403556,0,1.76404592
408,WA,53,33,53033,9701,1,530330097011,1424,10953.8,0.13,1413,10869.2,1309.666832,0.09272013,454,408,0.12665324,0,10.43716001
409,WA,53,33,53033,9701,2,530330097012,1630,6037,0.27,1617,5988.9,2143.598829,0.20955621,651,409,0.27492102,1,15.70740559
410,WA,53,33,53033,9701,3,530330097013,1466,10471.4,0.14,1458,10414.3,1043.757892,0.0968559,366,410,0.13840596,2,6.60600539
411,WA,53,33,53033,9701,4,530330097014,1475,8194.4,0.18,1467,8150,934.6773527,0.1302594,536,411,0.17769712,0,0.41642266
412,WA,53,33,53033,9702,1,530330097021,1496,8800,0.17,1485,8735.3,594,0.11390151,495,412,0.17135131,0,0.02000073
413,WA,53,33,53033,9702,2,530330097022,1436,4951.7,0.29,1428,4924.1,1808.182569,0.23772673,611,413,0.29468762,2,28.28676188
414,WA,53,33,53033,9702,3,530330097023,1549,7376.2,0.21,1486,7076.2,878,0.13323378,618,414,0.20627802,1,0.40863972
415,WA,53,33,53033,9702,4,530330097024,1523,8015.8,0.19,1512,7957.9,904.1184841,0.12275755,564,415,0.1850162,1,0.30579532
416,WA,53,33,53033,9801,1,530330098011,1169,8350,0.14,975,6964.3,825,0.10068303,302,416,0.14434276,3,24.97307993
417,WA,53,33,53033,9801,2,530330098012,1426,10185.7,0.14,1419,10135.7,545.9797897,0.09099859,531,417,0.13670715,0,0.78351008
418,WA,53,33,53033,9801,3,530330098013,1455,13227.3,0.11,1452,13200,787,0.07328673,454,418,0.10686042,3,2.39590058
419,WA,53,33,53033,9802,1,530330098021,1131,8700,0.13,1105,8500,575,0.07975087,405,419,0.12556587,0,2.42677231
420,WA,53,33,53033,9802,2,530330098022,1268,9753.8,0.13,1188,9138.5,1437,0.08009568,460,420,0.12537447,0,8.34467676
421,WA,53,33,53033,9802,3,530330098023,1234,11218.2,0.11,1230,11181.8,862,0.06574476,401,421,0.10515343,4,7.25868314
422,WA,53,33,53033,9900,1,530330099001,1409,8806.3,0.16,1336,8350,1141,0.09262601,467,422,0.16485703,0,3.09255938
423,WA,53,33,53033,9900,2,530330099002,1639,4202.6,0.39,1595,4089.7,675.1077117,0.34281074,251,423,0.39463569,0,75.95855829
424,WA,53,33,53033,9900,3,530330099003,1890,4609.8,0.41,1821,4441.5,5978.288513,0.32381211,1023,424,0.41102972,1,33.90897393
425,WA,53,33,53033,9900,4,530330099004,1524,970.7,1.57,1505,958.6,5226.570961,1.31044557,734,425,1.56733151,5,4.24685201
426,WA,53,33,53033,10001,1,530330100011,1588,4071.8,0.39,1196,3066.7,2430.766795,0.2990198,488,426,0.386679,0,49.39352386
427,WA,53,33,53033,10001,2,530330100012,1604,4582.9,0.35,1613,4608.6,975.9661107,0.28119529,435,427,0.34635476,3,49.85032979
428,WA,53,33,53033,10001,3,530330100013,1985,11676.5,0.17,1717,10100,1726.15075,0.11432598,321,428,0.16571786,0,31.15222716
429,WA,53,33,53033,10002,1,530330100021,1503,13663.6,0.11,1531,13918.2,727,0.06550434,457,429,0.10620487,0,1.38344563
430,WA,53,33,53033,10002,2,530330100022,1559,14172.7,0.11,1541,14009.1,849,0.06490305,378,430,0.10978135,1,6.25970257
431,WA,53,33,53033,10002,3,530330100023,1916,12773.3,0.15,1789,11926.7,921,0.09177469,549,431,0.15004448,0,4.50640566
432,WA,53,33,53033,10101,1,530330101011,1206,15075,0.08,1203,15037.5,849.3837071,0.06254807,207,432,0.08157935,2,13.72586516
433,WA,53,33,53033,10101,2,530330101012,1711,19011.1,0.09,1707,18966.7,1555,0.06707145,342,433,0.09035649,0,2.75102193
434,WA,53,33,53033,10101,3,530330101013,1421,8881.3,0.16,1418,8862.5,1775.006521,0.11480773,542,434,0.16458938,3,20.09079655
435,WA,53,33,53033,10102,1,530330101021,1442,4120,0.35,1441,4117.1,1302.305852,0.26114275,626,435,0.35300271,1,30.57086097
436,WA,53,33,53033,10102,2,530330101022,1509,7545,0.2,1473,7365,1269.238934,0.14598815,580,436,0.2041292,1,7.98785979
437,WA,53,33,53033,10102,3,530330101023,1550,22142.9,0.07,1468,20971.4,785,0.04533686,302,437,0.06959162,1,7.33820569
438,WA,53,33,53033,10200,1,530330102001,1598,6392,0.25,1583,6332,1173.189567,0.17613233,677,438,0.25297667,0,5.13456105
439,WA,53,33,53033,10200,2,530330102002,1090,1981.8,0.55,1079,1961.8,798.3685643,0.50084196,423,439,0.55184878,1,60.83632623
440,WA,53,33,53033,10200,3,530330102003,1203,10025,0.12,1205,10041.7,808,0.09140102,431,440,0.12366463,0,3.36187603
441,WA,53,33,53033,10200,4,530330102004,1171,7806.7,0.15,1168,7786.7,860,0.09745641,507,441,0.15018908,1,1.1089644
442,WA,53,33,53033,10301,1,530330103011,1234,8814.3,0.14,1221,8721.4,1005,0.10120932,466,442,0.14152203,1,1.85074828
443,WA,53,33,53033,10301,2,530330103012,1317,9407.1,0.14,1251,8935.7,1099,0.10198339,437,443,0.14120853,2,18.97604083
444,WA,53,33,53033,10301,3,530330103013,1406,14060,0.1,1378,13780,819,0.07755022,290,444,0.10442875,1,11.92278171
445,WA,53,33,53033,10302,1,530330103021,1440,20571.4,0.07,1395,19928.6,950,0.04714594,226,445,0.06527174,1,14.55053042
446,WA,53,33,53033,10302,2,530330103022,1281,16012.5,0.08,1188,14850,919,0.06191711,307,446,0.08280505,4,10.65326309
447,WA,53,33,53033,10302,3,530330103023,1327,13270,0.1,1184,11840,1740,0.06616804,393,447,0.0959859,3,11.1749408
448,WA,53,33,53033,10401,1,530330104011,1269,7050,0.18,1236,6866.7,2162,0.12662221,502,448,0.17980007,0,8.11717446
449,WA,53,33,53033,10401,2,530330104012,1722,6888,0.25,1718,6872,1490.624728,0.17676562,628,449,0.24555521,1,5.64115329
450,WA,53,33,53033,10401,3,530330104013,1596,7980,0.2,1560,7800,1893.375272,0.15197613,574,450,0.20393697,1,3.99872138
451,WA,53,33,53033,10402,1,530330104021,1493,6220.8,0.24,1457,6070.8,1712.084402,0.15689511,529,451,0.2416888,2,7.57875317
452,WA,53,33,53033,10402,2,530330104022,1267,7038.9,0.18,1258,6988.9,811.1478954,0.14209192,469,452,0.18276588,0,0.54013232
453,WA,53,33,53033,10402,3,530330104023,997,9063.6,0.11,990,9000,522.9795179,0.07579697,334,453,0.11242145,0,7.32121963
454,WA,53,33,53033,10402,4,530330104024,1398,9985.7,0.14,1392,9942.9,847.8729993,0.09219456,455,454,0.13606141,0,3.22962569
455,WA,53,33,53033,10501,1,530330105011,2076,29657.1,0.07,1869,26700,919,0.04603984,254,455,0.07057381,1,16.29643765
456,WA,53,33,53033,10501,2,530330105012,1540,11000,0.14,1524,10885.7,753,0.10080723,419,456,0.13883626,0,5.90301945
457,WA,53,33,53033,10501,3,530330105013,1397,17462.5,0.08,1385,17312.5,956,0.04508902,235,457,0.07708642,2,22.44834034
458,WA,53,33,53033,10502,1,530330105021,1293,10775,0.12,1247,10391.7,776,0.07786287,374,458,0.11815486,4,5.03789935
459,WA,53,33,53033,10502,2,530330105022,1221,8140,0.15,1197,7980,706,0.10081354,485,459,0.14595329,1,3.29960799
460,WA,53,33,53033,10502,3,530330105023,1303,18614.3,0.07,1301,18585.7,684,0.05072122,226,460,0.07371844,1,12.38557811
461,WA,53,33,53033,10502,4,530330105024,1682,42050,0.04,1549,38725,442,0.0243968,91,461,0.03897064,3,30.24843474
462,WA,53,33,53033,10601,1,530330106011,1358,10446.2,0.13,1308,10061.5,938,0.0851172,477,462,0.1258962,1,1.4877915
463,WA,53,33,53033,10601,2,530330106012,1400,10769.2,0.13,1373,10561.5,1208,0.08453255,498,463,0.1263556,0,3.85261233
464,WA,53,33,53033,10601,3,530330106013,1413,8311.8,0.17,1393,8194.1,896,0.11867316,505,464,0.16829196,1,8.19535147
465,WA,53,33,53033,10602,1,530330106021,1440,8470.6,0.17,1411,8300,1151,0.11883496,531,465,0.1743485,2,3.95885328
466,WA,53,33,53033,10602,2,530330106022,1382,4765.5,0.29,1360,4689.7,1387.420409,0.23637183,657,466,0.28883091,1,0
467,WA,53,33,53033,10602,3,530330106023,1242,10350,0.12,1220,10166.7,800,0.08139436,437,467,0.1170848,0,3.07631397
468,WA,53,33,53033,10701,1,530330107011,1795,8975,0.2,1780,8900,2379.234784,0.15005328,618,468,0.19639947,0,22.25632504
469,WA,53,33,53033,10701,2,530330107012,1080,7200,0.15,1077,7180,1743.475392,0.12068857,342,469,0.15417831,0,22.35372908
470,WA,53,33,53033,10701,3,530330107013,1275,6071.4,0.21,1264,6019,2020.323558,0.17020436,392,470,0.2135624,2,38.39584915
471,WA,53,33,53033,10702,1,530330107021,1190,9916.7,0.12,1187,9891.7,721.0241563,0.07987384,338,471,0.11574245,0,1.76737913
472,WA,53,33,53033,10702,2,530330107022,1934,24175,0.08,1933,24162.5,2127.111699,0.05452488,378,472,0.07964588,1,7.59334443
473,WA,53,33,53033,10702,3,530330107023,1486,13509.1,0.11,1416,12872.7,1977.888301,0.08001609,395,473,0.10581295,1,22.07889262
474,WA,53,33,53033,10800,1,530330108001,1536,1435.5,1.07,1529,1429,3008.980633,0.93182114,648,474,1.06783658,1,26.13989816
475,WA,53,33,53033,10800,2,530330108002,1625,5416.7,0.3,1618,5393.3,2181,0.23756219,614,475,0.30214465,0,2.39200194
476,WA,53,33,53033,10800,3,530330108003,1970,8565.2,0.23,1916,8330.4,2707.834398,0.17290989,812,476,0.22944162,3,7.56231238
477,WA,53,33,53033,10900,1,530330109001,742,623.5,1.19,617,518.5,1548.281749,1.10748599,385,477,1.19293161,1,1.13162986
478,WA,53,33,53033,10900,2,530330109002,807,906.7,0.89,840,943.8,5737.998615,0.64648303,753,478,0.88689871,8,5.35726556
479,WA,53,33,53033,11001,1,530330110011,1719,19100,0.09,1562,17355.6,1140.925605,0.06782433,270,479,0.09116426,0,18.83739711
480,WA,53,33,53033,11001,2,530330110012,1457,9106.3,0.16,1456,9100,1687.512103,0.1250351,310,480,0.16382263,2,22.1350213
481,WA,53,33,53033,11001,3,530330110013,1764,11025,0.16,1772,11075,1138.561906,0.12902354,367,481,0.16214706,2,10.28523717
482,WA,53,33,53033,11002,1,530330110021,1404,3265.1,0.43,1400,3255.8,1480.81387,0.22801865,491,482,0.42532948,0,4.01087561
483,WA,53,33,53033,11002,2,530330110022,1606,13383.3,0.12,1590,13250,716.6703843,0.08303084,364,483,0.12426166,0,0.63324917
484,WA,53,33,53033,11002,3,530330110023,1745,15863.6,0.11,1600,14545.5,855,0.08164829,240,484,0.11435034,1,18.393287
485,WA,53,33,53033,11101,1,530330111011,2021,18372.7,0.11,1880,17090.9,1049,0.08368433,323,485,0.11090236,1,16.16190587
486,WA,53,33,53033,11101,2,530330111012,1110,18500,0.06,814,13566.7,516,0.0402241,122,486,0.05620987,1,25.47348547
487,WA,53,33,53033,11101,3,530330111013,1566,13050,0.12,1524,12700,1319.330001,0.09305846,478,487,0.12236589,0,3.87977413
488,WA,53,33,53033,11101,4,530330111014,1656,11040,0.15,1529,10193.3,1004,0.10302192,456,488,0.14944905,0,6.07915169
489,WA,53,33,53033,11102,1,530330111021,1385,5540,0.25,1367,5468,937.3488118,0.21525998,490,489,0.25025278,1,5.57079693
490,WA,53,33,53033,11102,2,530330111022,1271,11554.5,0.11,1207,10972.7,890,0.09024084,338,490,0.11020417,0,13.64021319
491,WA,53,33,53033,11102,3,530330111023,867,17340,0.05,802,16040,529,0.03523476,144,491,0.04567328,0,6.14644495
492,WA,53,33,53033,11102,4,530330111024,1283,12830,0.1,1276,12760,718,0.07558332,281,492,0.09703598,1,8.86530409
493,WA,53,33,53033,11200,1,530330112001,1467,3578,0.41,1426,3478,3393.115589,0.29114857,623,493,0.41283029,4,7.75087838
494,WA,53,33,53033,11200,2,530330112002,1274,3538.9,0.36,1252,3477.8,3300.149478,0.247672,551,494,0.36100893,3,5.88624579
495,WA,53,33,53033,11200,3,530330112003,1122,5905.3,0.19,1058,5568.4,2240.172792,0.13312837,408,495,0.18509538,2,5.09205458
496,WA,53,33,53033,11300,1,530330113001,2126,2592.7,0.82,2107,2569.5,2561.278915,0.61013929,580,496,0.81669617,1,37.10903516
497,WA,53,33,53033,11300,2,530330113002,1243,8286.7,0.15,1213,8086.7,773,0.10513955,429,497,0.14787611,0,4.99837231
498,WA,53,33,53033,11300,3,530330113003,1008,9163.6,0.11,995,9045.5,678,0.07389676,361,498,0.10695775,0,3.06360524
499,WA,53,33,53033,11300,4,530330113004,1149,7660,0.15,1134,7560,780,0.10995441,430,499,0.15262462,1,8.09268813
500,WA,53,33,53033,11300,5,530330113005,1168,10618.2,0.11,1151,10463.6,630,0.07676767,423,500,0.11234873,0,0.12566197
501,WA,53,33,53033,11401,1,530330114011,1361,9721.4,0.14,1358,9700,486,0.11146023,202,501,0.14158038,0,4.35121708
502,WA,53,33,53033,11401,2,530330114012,1352,9657.1,0.14,1331,9507.1,840,0.10899357,285,502,0.14126143,0,34.96312647
503,WA,53,33,53033,11401,3,530330114013,1615,8500,0.19,1537,8089.5,1056,0.13396616,612,503,0.19328016,0,0.18519531
504,WA,53,33,53033,11402,1,530330114021,1248,7341.2,0.17,1194,7023.5,617,0.12331759,297,504,0.16727589,0,29.41641948
505,WA,53,33,53033,11402,2,530330114022,1617,13475,0.12,1493,12441.7,2120.793282,0.08154773,547,505,0.12391963,3,9.65581376
506,WA,53,33,53033,11402,3,530330114023,1526,8976.5,0.17,1512,8894.1,817,0.12666258,459,506,0.16681671,1,14.38807744
507,WA,53,33,53033,11500,1,530330115001,1377,6557.1,0.21,1372,6533.3,793,0.14936342,594,507,0.21390173,0,4.63782347
508,WA,53,33,53033,11500,2,530330115002,1573,7490.5,0.21,1540,7333.3,861,0.1413523,605,508,0.20545918,1,1.88791808
509,WA,53,33,53033,11500,3,530330115003,1572,9247.1,0.17,1540,9058.8,824,0.11920579,574,509,0.17461899,0,3.47935913
510,WA,53,33,53033,11601,1,530330116011,1932,6662.1,0.29,1918,6613.8,1699.121893,0.2173779,841,510,0.29300012,0,0
511,WA,53,33,53033,11601,2,530330116012,1679,5416.1,0.31,1637,5280.6,1544.771415,0.2314125,687,511,0.30694736,4,19.6973525
512,WA,53,33,53033,11602,1,530330116021,1038,6920,0.15,1033,6886.7,960,0.11268567,446,512,0.15176621,0,1.7395459
513,WA,53,33,53033,11602,2,530330116022,1106,8507.7,0.13,1097,8438.5,529,0.08512155,459,513,0.12608729,0,0
514,WA,53,33,53033,11602,3,530330116023,1209,3555.9,0.34,1191,3502.9,826.4126703,0.29595997,406,514,0.338992,2,61.04133581
515,WA,53,33,53033,11700,1,530330117001,1670,7952.4,0.21,1634,7781,2257.614589,0.15771295,524,515,0.21165886,0,2.93061844
516,WA,53,33,53033,11700,2,530330117002,1462,2358.1,0.62,1442,2325.8,2929.140583,0.42669069,635,516,0.6184031,1,12.2469836
517,WA,53,33,53033,11700,3,530330117003,1591,7955,0.2,1401,7005,1481.403651,0.13799848,504,517,0.19637301,0,15.91400709
518,WA,53,33,53033,11700,4,530330117004,1066,3230.3,0.33,1180,3575.8,2682.086258,0.27061743,485,518,0.33103975,0,9.66624277
519,WA,53,33,53033,11801,1,530330118011,1578,9862.5,0.16,1327,8293.8,919.0176218,0.13022145,401,519,0.16338064,1,26.1621216
520,WA,53,33,53033,11801,2,530330118012,1192,10836.4,0.11,1137,10336.4,626,0.08709031,363,520,0.11051924,0,4.7728544
521,WA,53,33,53033,11801,3,530330118013,1339,7876.5,0.17,1330,7823.5,1258,0.14251284,264,521,0.17432549,1,32.45435418
522,WA,53,33,53033,11802,1,530330118021,1405,7805.6,0.18,1348,7488.9,1448,0.13184639,555,522,0.18103443,0,9.29295746
523,WA,53,33,53033,11802,2,530330118022,1446,11123.1,0.13,1378,10600,1182.375089,0.09151342,306,523,0.12795126,0,7.03118337
524,WA,53,33,53033,11802,3,530330118023,1554,11953.8,0.13,1497,11515.4,1237.374835,0.09827612,226,524,0.13101301,1,27.40224572
525,WA,53,33,53033,11901,1,530330119011,1351,4825,0.28,1322,4721.4,1338.989899,0.24099354,434,525,0.28119376,0,37.74428195
526,WA,53,33,53033,11901,2,530330119012,1109,6931.3,0.16,1105,6906.3,865.7506644,0.13311324,401,526,0.16486924,0,0.5103773
527,WA,53,33,53033,11901,3,530330119013,1298,6490,0.2,1291,6455,1007.548155,0.16088847,442,527,0.20354175,0,8.0806089
528,WA,53,33,53033,11902,1,530330119021,1330,8866.7,0.15,1317,8780,697,0.11187224,500,528,0.15338419,0,0
529,WA,53,33,53033,11902,2,530330119022,1329,4582.8,0.29,1317,4541.4,1446.608613,0.23237572,604,529,0.28763778,1,22.13865564
530,WA,53,33,53033,11902,3,530330119023,1239,7288.2,0.17,1235,7264.7,853.6112443,0.12750902,476,530,0.16926742,0,0.89532413
531,WA,53,33,53033,12000,1,530330120001,1235,6861.1,0.18,1184,6577.8,556,0.13396771,512,531,0.17997632,0,0.31409535
532,WA,53,33,53033,12000,2,530330120002,1237,6185,0.2,1221,6105,860,0.14104688,517,532,0.19641462,0,0.93832799
533,WA,53,33,53033,12000,3,530330120003,1160,6444.4,0.18,1155,6416.7,684.0512034,0.12758447,482,533,0.17846365,0,0.37777363
534,WA,53,33,53033,12100,1,530330121001,1188,3600,0.33,1180,3575.8,1416.25108,0.28386616,548,534,0.33340101,1,4.1315937
535,WA,53,33,53033,12100,2,530330121002,1618,4758.8,0.34,1613,4744.1,1299.348273,0.27213753,691,535,0.33765635,1,8.64888145
536,WA,53,33,53033,26500,1,530330265001,1739,4241.5,0.41,1629,3973.2,2307.36775,0.28040734,559,583,0.41130437,1,2.91855305
